Participant,Speeds-Count,Speed1,Block,Distance,Direction,LToR-or-RToL,Execution-time,Speed2,Average,Reg,Speed1,Speed2,Average1,Average2,Average3,Relative-Speed
16,3,2,2,Long,Horizontal,L,0.078,1.39E-04,2.94E-03,-0.002801,1,0.006440158,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,2,Long,Vertical,R,0.078,1.40E-04,2.94E-03,-0.0028,1,0.004983016,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,2,Long,Vertical,L,0.099,1.77E-04,2.94E-03,-0.002763,1,0.00630428,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,2,Long,Diagonal,R,0.069,1.15E-04,2.94E-03,-0.002825,1,0.006500493,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,2,Long,Diagonal,L,0.069,1.19E-04,2.94E-03,-0.002821,1,1.40E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,2,Short,Horizontal,R,0.016,9.82E-05,2.94E-03,-0.0028418,1,0.005642191,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,2,Short,Horizontal,L,0.025,1.50E-04,2.94E-03,-0.00279,1,0.005435012,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,2,2,Short,Vertical,R,0.024,1.54E-04,2.94E-03,-0.002786,1,0.003652723,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,2,Short,Vertical,L,0.027,1.65E-04,2.94E-03,-0.002775,1,0.012618772,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,2,Short,Diagonal,R,0.035,1.39E-04,2.94E-03,-0.002801,1,0.007648473,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,2,Short,Diagonal,L,0.028,1.54E-04,2.94E-03,-0.002786,1,0.005777898,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,2,Medium,Horizontal,R,0.033,9.09E-05,2.94E-03,-0.0028491,1,0.004647894,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,2,Medium,Horizontal,L,0.057,1.58E-04,2.94E-03,-0.002782,1,0.007197369,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,2,Medium,Vertical,R,0.05,1.38E-04,2.94E-03,-0.002802,1,0.00470034,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,2,Medium,Vertical,L,0.049,1.37E-04,2.94E-03,-0.002803,1,0.006793587,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,2,Medium,Diagonal,R,0.033,8.39E-05,2.94E-03,-0.0028561,1,0.007234875,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,2,Medium,Diagonal,L,0.054,1.41E-04,2.94E-03,-0.002799,1,0.0083539,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,2,Long,Horizontal,R,0.064,1.14E-04,2.94E-03,-0.002826,1,0.004606884,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,2,Long,Horizontal,L,0.052,9.29E-05,2.94E-03,-0.0028471,1,0.003662619,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,2,Long,Vertical,R,0.046,8.32E-05,2.94E-03,-0.0028568,1,0.004671139,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,2,Long,Vertical,L,0.07,1.24E-04,2.94E-03,-0.002816,1,0.018877331,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,2,Long,Diagonal,R,0.056,8.65E-05,2.94E-03,-0.0028535,1,2.52E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,2,Long,Diagonal,L,0.055,9.56E-05,2.94E-03,-0.0028444,1,0.006740339,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,2,Short,Horizontal,R,0.017,1.04E-04,2.94E-03,-0.002836,1,1.98E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,2,Short,Horizontal,L,0.02,1.25E-04,2.94E-03,-0.002815,1,2.54E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,2,Short,Vertical,R,0.026,1.62E-04,2.94E-03,-0.002778,1,3.33E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,2,Short,Vertical,L,0.027,1.63E-04,2.94E-03,-0.002777,1,3.33E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,2,Short,Diagonal,R,0.028,1.30E-04,2.94E-03,-0.00281,1,1.47E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,2,Short,Diagonal,L,0.053,2.87E-04,2.94E-03,-0.002653,1,8.01E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,2,Medium,Horizontal,R,0.039,1.07E-04,2.94E-03,-0.002833,1,8.56E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,2,Medium,Horizontal,L,0.038,1.05E-04,2.94E-03,-0.002835,1,1.45E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,2,Medium,Vertical,R,0.064,1.71E-04,2.94E-03,-0.002769,1,1.07E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,2,Medium,Vertical,L,0.051,1.43E-04,2.94E-03,-0.002797,1,8.92E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,2,Medium,Diagonal,R,0.055,1.46E-04,2.94E-03,-0.002794,1,7.86E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,2,Medium,Diagonal,L,0.047,1.20E-04,2.94E-03,-0.00282,1,6.73E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,2,Long,Horizontal,R,0.063,1.11E-04,2.94E-03,-0.002829,1,9.27E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,2,Long,Horizontal,L,0.095,1.68E-04,2.94E-03,-0.002772,1,8.67E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,2,Long,Vertical,R,1.058,0.001813975,2.94E-03,-0.001126025,1,9.75E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,2,Long,Vertical,L,0.068,1.21E-04,2.94E-03,-0.002819,1,1.62E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,2,Long,Diagonal,R,3.063,0.005521321,2.94E-03,0.002581321,1,2.05E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,2,Long,Diagonal,L,0.075,1.29E-04,2.94E-03,-0.002811,1,1.02E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,3,Short,Horizontal,R,0.022,1.39E-04,2.94E-03,-0.002801,1,1.11E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,3,3,Short,Horizontal,L,4.056,0.026929516,2.94E-03,0.023989516,1,6.83E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,2,3,Short,Vertical,R,2.008,0.011109023,2.94E-03,0.008169023,1,1.47E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,2,3,Short,Vertical,L,3.041,0.018325929,2.94E-03,0.015385929,1,1.52E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,1,3,Short,Diagonal,R,6.014,0.027512864,2.94E-03,0.024572864,1,1.60E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,1,3,Short,Diagonal,L,6.083,0.031511791,2.94E-03,0.028571791,1,1.05E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,1,3,Short,Horizontal,R,3.005,0.018430034,2.94E-03,0.015490034,1,8.97E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,3,Short,Horizontal,L,1.01,0.00621459,2.94E-03,0.00327459,1,1.04E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,3,Short,Vertical,R,0.031,1.92E-04,2.94E-03,-0.002748,1,9.20E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,3,Short,Vertical,L,0.023,1.47E-04,2.94E-03,-0.002793,1,1.74E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,3,Short,Diagonal,R,0.031,1.58E-04,2.94E-03,-0.002782,1,3.31E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,1,3,Short,Diagonal,L,0.026,1.30E-04,2.94E-03,-0.00281,1,1.24E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,3,Medium,Horizontal,R,0.042,1.18E-04,2.94E-03,-0.002822,1,8.66E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,3,Medium,Horizontal,L,0.041,1.13E-04,2.94E-03,-0.002827,1,8.31E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,2,3,Medium,Vertical,R,0.076,2.05E-04,2.94E-03,-0.002735,1,6.38E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,3,Medium,Vertical,L,0.049,1.35E-04,2.94E-03,-0.002805,1,2.35E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,3,Medium,Diagonal,R,0.049,1.22E-04,2.94E-03,-0.002818,1,1.29E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,3,3,Medium,Diagonal,L,0.06,1.59E-04,2.94E-03,-0.002781,1,2.37E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,3,Long,Horizontal,R,0.076,1.35E-04,2.94E-03,-0.002805,1,1.22E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,1,3,Long,Horizontal,L,1.007,0.00179915,2.94E-03,-0.00114085,1,7.36E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,3,Long,Vertical,R,2.044,0.003597137,2.94E-03,0.000657137,1,2.04E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,2,3,Long,Vertical,L,1.087,0.001897984,2.94E-03,-0.001042016,1,1.34E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,3,Long,Diagonal,R,0.07,1.19E-04,2.94E-03,-0.002821,1,9.17E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,3,3,Long,Diagonal,L,0.063,1.07E-04,2.94E-03,-0.002833,1,1.83E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,3,Medium,Horizontal,R,2.019,0.005608139,2.94E-03,0.002668139,1,8.18E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,1,3,Medium,Horizontal,L,2.046,0.005651934,2.94E-03,0.002711934,1,0.002828544,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,3,Medium,Vertical,R,0.076,2.08E-04,2.94E-03,-0.002732,1,0.006511089,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,2,3,Medium,Vertical,L,0.072,1.99E-04,2.94E-03,-0.002741,1,4.18E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,3,Medium,Diagonal,R,0.079,1.97E-04,2.94E-03,-0.002743,1,1.27E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,3,Medium,Diagonal,L,0.093,2.43E-04,2.94E-03,-0.002697,1,1.09E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,3,Short,Horizontal,R,0.036,2.26E-04,2.94E-03,-0.002714,1,1.15E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,3,Short,Horizontal,L,0.036,2.23E-04,2.94E-03,-0.002717,1,0.001681771,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,3,Short,Vertical,R,0.028,1.75E-04,2.94E-03,-0.002765,1,0.001624898,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,1,3,Short,Vertical,L,0.017,1.08E-04,2.94E-03,-0.002832,1,0.00170842,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,3,Short,Diagonal,R,0.047,1.64E-04,2.94E-03,-0.002776,1,2.78E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,2,3,Short,Diagonal,L,0.043,1.67E-04,2.94E-03,-0.002773,1,4.47E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,3,Medium,Horizontal,R,0.049,1.38E-04,2.94E-03,-0.002802,1,0.002842905,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,3,3,Medium,Horizontal,L,0.03,8.20E-05,2.94E-03,-0.002858,1,1.82E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,3,Medium,Vertical,R,0.083,2.33E-04,2.94E-03,-0.002707,1,3.73E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,1,3,Medium,Vertical,L,0.063,1.76E-04,2.94E-03,-0.002764,1,0.001788733,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,1,3,Medium,Diagonal,R,0.054,1.36E-04,2.94E-03,-0.002804,1,5.63E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,3,Medium,Diagonal,L,0.045,1.19E-04,2.94E-03,-0.002821,1,0.003724588,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,2,3,Long,Horizontal,R,1.025,0.001816816,2.94E-03,-0.001123184,1,2.08E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,2,3,Long,Horizontal,L,0.073,1.30E-04,2.94E-03,-0.00281,1,1.73E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,3,Long,Vertical,R,0.099,1.76E-04,2.94E-03,-0.002764,1,1.33E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,3,3,Long,Vertical,L,0.054,9.64E-05,2.94E-03,-0.0028436,1,0.001542777,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,3,3,Long,Diagonal,R,0.059,9.74E-05,2.94E-03,-0.0028426,1,3.52E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,3,Long,Diagonal,L,0.046,8.08E-05,2.94E-03,-0.0028592,1,9.27E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,3,Long,Horizontal,R,0.048,8.56E-05,2.94E-03,-0.0028544,1,1.87E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,3,Long,Horizontal,L,0.039,6.87E-05,2.94E-03,-0.0028713,1,1.60E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,2,3,Long,Vertical,R,0.063,1.10E-04,2.94E-03,-0.00283,1,1.66E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,2,3,Long,Vertical,L,0.075,1.34E-04,2.94E-03,-0.002806,1,0.001690035,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,1,3,Long,Diagonal,R,0.073,1.22E-04,2.94E-03,-0.002818,1,0.030890066,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,1,3,Long,Diagonal,L,0.061,1.07E-04,2.94E-03,-0.002833,1,0.007204046,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,1,4,Short,Horizontal,R,2.015,0.012127776,2.94E-03,0.009187776,1,0.006600797,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Short,Horizontal,L,0.08,4.79E-04,2.94E-03,-0.002461,1,0.020653566,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Short,Vertical,R,0.034,2.15E-04,2.94E-03,-0.002725,1,0.026878792,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Short,Vertical,L,2.014,0.011370006,2.94E-03,0.008430006,1,0.014228927,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Short,Diagonal,R,1.017,0.004358029,2.94E-03,0.001418029,1,0.011092339,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Short,Diagonal,L,0.022,1.14E-04,2.94E-03,-0.002826,1,0.011158232,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Medium,Horizontal,R,2.035,0.005681676,2.94E-03,0.002741676,1,0.019810067,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Medium,Horizontal,L,0.089,2.45E-04,2.94E-03,-0.002695,1,0.021803471,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Medium,Vertical,R,0.048,1.32E-04,2.94E-03,-0.002808,1,0.017911952,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Medium,Vertical,L,0.033,9.14E-05,2.94E-03,-0.0028486,1,0.014018448,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Medium,Diagonal,R,0.041,9.57E-05,2.94E-03,-0.0028443,1,0.010544444,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Medium,Diagonal,L,0.037,9.40E-05,2.94E-03,-0.002846,1,0.010710613,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Long,Horizontal,R,0.074,1.33E-04,2.94E-03,-0.002807,1,0.008984203,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Long,Horizontal,L,0.059,1.06E-04,2.94E-03,-0.002834,1,0.008886689,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Long,Vertical,R,0.074,1.32E-04,2.94E-03,-0.002808,1,0.011303173,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Long,Vertical,L,0.055,9.71E-05,2.94E-03,-0.0028429,1,0.008025822,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Long,Diagonal,R,0.056,9.59E-05,2.94E-03,-0.0028441,1,0.007176739,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Long,Diagonal,L,0.043,7.47E-05,2.94E-03,-0.0028653,1,0.003715817,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Short,Horizontal,R,0.015,9.32E-05,2.94E-03,-0.0028468,1,4.22E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Short,Horizontal,L,0.028,1.76E-04,2.94E-03,-0.002764,1,0.006446031,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,2,4,Short,Vertical,R,0.049,3.00E-04,2.94E-03,-0.00264,1,0.0040028,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Short,Vertical,L,0.027,1.67E-04,2.94E-03,-0.002773,1,2.11E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Short,Diagonal,R,0.045,1.59E-04,2.94E-03,-0.002781,1,0.001858375,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Short,Diagonal,L,0.026,1.37E-04,2.94E-03,-0.002803,1,0.00184394,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Medium,Horizontal,R,0.039,1.09E-04,2.94E-03,-0.002831,1,0.005681323,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Medium,Horizontal,L,0.084,2.35E-04,2.94E-03,-0.002705,1,0.005705203,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Medium,Vertical,R,0.062,1.72E-04,2.94E-03,-0.002768,1,0.006058114,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Medium,Vertical,L,0.051,1.42E-04,2.94E-03,-0.002798,1,0.007305438,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Medium,Diagonal,R,0.061,1.44E-04,2.94E-03,-0.002796,1,0.004256076,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Medium,Diagonal,L,0.072,1.89E-04,2.94E-03,-0.002751,1,0.005385973,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Long,Horizontal,R,0.059,1.06E-04,2.94E-03,-0.002834,1,0.002798129,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Long,Horizontal,L,0.059,1.06E-04,2.94E-03,-0.002834,1,0.003637201,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Long,Vertical,R,1.001,0.001767167,2.94E-03,-0.001172833,1,0.006611398,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Long,Vertical,L,0.094,1.69E-04,2.94E-03,-0.002771,1,0.003019343,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Long,Diagonal,R,0.062,9.95E-05,2.94E-03,-0.0028405,1,0.004486032,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Long,Diagonal,L,0.059,1.01E-04,2.94E-03,-0.002839,1,0.005368729,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Short,Horizontal,R,0.018,1.11E-04,2.94E-03,-0.002829,1,0.007644004,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Short,Horizontal,L,1.041,0.006518228,2.94E-03,0.003578228,1,0.007708402,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Short,Vertical,R,0.081,4.97E-04,2.94E-03,-0.002443,1,0.008807169,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Short,Vertical,L,0.03,1.86E-04,2.94E-03,-0.002754,1,0.004893432,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Short,Diagonal,R,0.034,1.42E-04,2.94E-03,-0.002798,1,0.004975046,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Short,Diagonal,L,0.045,2.46E-04,2.94E-03,-0.002694,1,0.006451293,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Medium,Horizontal,R,0.047,1.31E-04,2.94E-03,-0.002809,1,0.006179763,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Medium,Horizontal,L,2.003,0.005577635,2.94E-03,0.002637635,1,0.004525788,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Medium,Vertical,R,1.05,0.002902081,2.94E-03,-0.000037919,1,0.005770091,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Medium,Vertical,L,0.031,8.66E-05,2.94E-03,-0.0028534,1,0.007244452,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Medium,Diagonal,R,1.053,0.002610397,2.94E-03,-0.000329603,1,0.00378202,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Medium,Diagonal,L,0.095,2.42E-04,2.94E-03,-0.002698,1,0.005901551,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Long,Horizontal,R,0.05,8.98E-05,2.94E-03,-0.0028502,1,0.006499726,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Long,Horizontal,L,1.06,0.001892555,2.94E-03,-0.001047445,1,0.002968937,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Long,Vertical,R,1.007,0.001796368,2.94E-03,-0.001143632,1,0.003128765,0.006195928,2.48E-03,5.74E-04,-1.91E-03
16,3,3,4,Long,Vertical,L,0.047,8.41E-05,2.94E-03,-0.0028559,1,0.00545115,0.006195928,2.48E-03,5.74E-04,-5.62E-03
16,3,1,4,Long,Diagonal,R,0.086,1.36E-04,2.94E-03,-0.002804,1,0.001439264,0.006195928,2.48E-03,5.74E-04,-3.72E-03
16,3,2,4,Long,Diagonal,L,0.081,1.38E-04,2.94E-03,-0.002802,1,0.004072741,0.006195928,2.48E-03,5.74E-04,-1.91E-03
17,3,1,1,Short,Horizontal,R,2.003,0.012402061,8.39E-04,0.011563061,1,0.002765141,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Short,Horizontal,L,0.094,5.87E-04,8.39E-04,-0.000252,1,3.72E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Short,Vertical,R,1.019,0.006184965,8.39E-04,0.005345965,1,0.004004734,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Short,Vertical,L,1.002,0.006162101,8.39E-04,0.005323101,1,0.003017616,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Short,Diagonal,R,1.026,0.004478258,8.39E-04,0.003639258,1,0.003781051,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Short,Diagonal,L,1.037,0.004973807,8.39E-04,0.004134807,1,0.003538597,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Medium,Horizontal,R,1.012,0.002802024,8.39E-04,0.001963024,1,0.003499097,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Medium,Horizontal,L,1.096,0.003061405,8.39E-04,0.002222405,1,0.002561801,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Medium,Vertical,R,1.054,0.002921282,8.39E-04,0.002082282,1,0.002312702,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Medium,Vertical,L,1.005,0.002760822,8.39E-04,0.001921822,1,0.004261276,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Medium,Diagonal,R,1.003,0.002514132,8.39E-04,0.001675132,1,0.003153129,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Medium,Diagonal,L,1.026,0.002512767,8.39E-04,0.001673767,1,0.003061832,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Long,Horizontal,R,2.021,0.003633388,8.39E-04,0.002794388,1,0.002244258,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Long,Horizontal,L,2.095,0.003707384,8.39E-04,0.002868384,1,0.004661406,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Long,Vertical,R,2.062,0.003679305,8.39E-04,0.002840305,1,0.004440282,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Long,Vertical,L,2.07,0.003639986,8.39E-04,0.002800986,1,0.002493961,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Long,Diagonal,R,2.029,0.003356728,8.39E-04,0.002517728,1,0.001301752,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,1,1,Long,Diagonal,L,2.075,0.003594633,8.39E-04,0.002755633,1,0.001562042,0.006195928,2.48E-03,5.74E-04,-3.72E-03
17,3,2,1,Short,Horizontal,R,1.011,0.006267425,8.39E-04,0.005428425,2,1.43E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
17,3,2,1,Short,Horizontal,L,0.081,5.03E-04,8.39E-04,-0.000336,2,3.18E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
17,3,2,1,Short,Vertical,R,1.058,0.006692852,8.39E-04,0.005853852,2,2.27E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
17,3,2,1,Short,Vertical,L,0.066,4.06E-04,8.39E-04,-0.000433,2,1.29E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
17,3,2,1,Short,Diagonal,R,1.026,0.003782066,8.39E-04,0.002943066,2,1.37E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
17,3,2,1,Short,Diagonal,L,0.094,3.62E-04,8.39E-04,-0.000477,2,2.30E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
17,3,2,1,Medium,Horizontal,R,1.023,0.002846393,8.39E-04,0.002007393,2,1.45E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
17,3,2,1,Medium,Horizontal,L,1.014,0.002823625,8.39E-04,0.001984625,2,1.47E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
