Participant,Speeds-Count,Speed1,Block,Distance,Direction,LToR-or-RToL,Execution-time,Speed2
23,3,3,1,Long,Horizontal,L,0.035,6.26E-05
23,3,3,1,Long,Vertical,R,0.032,5.73E-05
23,3,3,1,Long,Vertical,L,0.039,6.77E-05
23,3,3,1,Long,Diagonal,R,0.037,6.46E-05
23,3,3,1,Long,Diagonal,L,0.02,3.19E-05
23,3,1,2,Short,Horizontal,R,0.027,1.62E-04
23,3,2,2,Short,Horizontal,L,0.051,3.17E-04
23,3,3,2,Short,Vertical,R,0.022,1.27E-04
23,3,1,2,Short,Vertical,L,0.033,2.05E-04
23,3,2,2,Short,Diagonal,R,0.04,1.46E-04
23,3,3,2,Short,Diagonal,L,0.012,3.61E-05
23,3,1,2,Medium,Horizontal,R,0.038,1.02E-04
23,3,2,2,Medium,Horizontal,L,0.045,1.24E-04
23,3,3,2,Medium,Vertical,R,0.014,3.97E-05
23,3,1,2,Medium,Vertical,L,0.04,1.11E-04
23,3,2,2,Medium,Diagonal,R,0.054,1.23E-04
23,3,3,2,Medium,Diagonal,L,0.04,1.10E-04
23,3,1,2,Long,Horizontal,R,0.038,6.83E-05
23,3,2,2,Long,Horizontal,L,0.055,9.78E-05
23,3,3,2,Long,Vertical,R,0.032,5.90E-05
23,3,1,2,Long,Vertical,L,0.083,1.47E-04
23,3,2,2,Long,Diagonal,R,0.041,6.31E-05
23,3,3,2,Long,Diagonal,L,0.048,8.56E-05
23,3,1,2,Short,Horizontal,R,0.025,1.52E-04
23,3,2,2,Short,Horizontal,L,0.017,1.03E-04
23,3,2,2,Short,Vertical,R,0.04,2.61E-04
23,3,3,2,Short,Vertical,L,0.026,1.98E-04
23,3,1,2,Short,Diagonal,R,0.039,1.60E-04
23,3,2,2,Short,Diagonal,L,0.033,1.30E-04
23,3,3,2,Medium,Horizontal,R,1.065,0.002694718
23,3,1,2,Medium,Horizontal,L,0.037,1.05E-04
23,3,2,2,Medium,Vertical,R,0.023,6.30E-05
23,3,3,2,Medium,Vertical,L,0.05,1.42E-04
23,3,1,2,Medium,Diagonal,R,0.041,8.97E-05
23,3,2,2,Medium,Diagonal,L,0.05,1.22E-04
23,3,3,2,Long,Horizontal,R,0.065,1.26E-04
23,3,1,2,Long,Horizontal,L,0.058,1.04E-04
23,3,2,2,Long,Vertical,R,0.063,1.13E-04
23,3,3,2,Long,Vertical,L,1.017,0.002034
23,3,1,2,Long,Diagonal,R,0.058,9.20E-05
23,3,2,2,Long,Diagonal,L,0.033,5.06E-05
23,3,3,2,Short,Horizontal,R,0.029,2.08E-04
23,3,1,2,Short,Horizontal,L,0.028,1.74E-04
23,3,2,2,Short,Vertical,R,0.017,1.02E-04
23,3,3,2,Short,Vertical,L,0.027,2.27E-04
23,3,1,2,Short,Diagonal,R,0.083,3.31E-04
23,3,2,2,Short,Diagonal,L,0.058,1.89E-04
23,3,3,2,Medium,Horizontal,R,0.011,2.89E-05
23,3,1,2,Medium,Horizontal,L,0.044,1.24E-04
23,3,2,2,Medium,Vertical,R,0.038,1.05E-04
23,3,3,2,Medium,Vertical,L,0.012,3.29E-05
23,3,1,2,Medium,Diagonal,R,0.04,8.66E-05
23,3,2,2,Medium,Diagonal,L,0.022,5.02E-05
23,3,3,2,Long,Horizontal,R,0.012,2.11E-05
23,3,1,2,Long,Horizontal,L,0.046,8.31E-05
23,3,2,2,Long,Vertical,R,0.034,6.13E-05
23,3,3,2,Long,Vertical,L,0.014,2.47E-05
23,3,1,2,Long,Diagonal,R,0.04,6.38E-05
23,3,2,2,Long,Diagonal,L,0.047,7.44E-05
23,3,3,3,Short,Horizontal,R,0.026,2.07E-04
23,3,3,3,Short,Horizontal,L,0.074,4.58E-04
23,3,2,3,Short,Vertical,R,0.016,9.99E-05
23,3,2,3,Short,Vertical,L,0.057,2.91E-04
23,3,1,3,Short,Diagonal,R,0.069,2.35E-04
23,3,1,3,Short,Diagonal,L,0.03,1.29E-04
23,3,1,3,Short,Horizontal,R,0.038,2.37E-04
23,3,2,3,Short,Horizontal,L,0.018,1.12E-04
23,3,3,3,Short,Vertical,R,0.006,3.51E-05
23,3,1,3,Short,Vertical,L,0.019,1.22E-04
23,3,2,3,Short,Diagonal,R,0.016,5.14E-05
23,3,1,3,Short,Diagonal,L,0.026,7.36E-05
23,3,2,3,Medium,Horizontal,R,0.07,1.94E-04
23,3,3,3,Medium,Horizontal,L,0.015,4.09E-05
23,3,2,3,Medium,Vertical,R,0.079,2.19E-04
23,3,3,3,Medium,Vertical,L,0.012,3.31E-05
23,3,1,3,Medium,Diagonal,R,0.085,2.04E-04
23,3,3,3,Medium,Diagonal,L,0.033,7.13E-05
23,3,1,3,Long,Horizontal,R,0.075,1.34E-04
23,3,1,3,Long,Horizontal,L,0.051,9.17E-05
23,3,2,3,Long,Vertical,R,0.047,8.39E-05
23,3,2,3,Long,Vertical,L,0.036,6.50E-05
23,3,3,3,Long,Diagonal,R,0.04,6.36E-05
23,3,3,3,Long,Diagonal,L,0.034,5.39E-05
23,3,1,3,Medium,Horizontal,R,0.065,1.83E-04
23,3,1,3,Medium,Horizontal,L,0.03,8.18E-05
23,3,2,3,Medium,Vertical,R,0.05,1.42E-04
23,3,2,3,Medium,Vertical,L,0.023,6.44E-05
23,3,3,3,Medium,Diagonal,R,0.023,4.92E-05
23,3,1,3,Medium,Diagonal,L,1.098,0.002828544
23,3,2,3,Short,Horizontal,R,0.006,3.47E-05
23,3,3,3,Short,Horizontal,L,0.018,1.04E-04
23,3,1,3,Short,Vertical,R,1.036,0.006511089
23,3,1,3,Short,Vertical,L,0.067,4.18E-04
23,3,2,3,Short,Diagonal,R,0.047,1.93E-04
23,3,2,3,Short,Diagonal,L,0.067,2.14E-04
23,3,3,3,Medium,Horizontal,R,0.017,4.72E-05
23,3,3,3,Medium,Horizontal,L,0.037,1.00E-04
23,3,1,3,Medium,Vertical,R,0.046,1.27E-04
23,3,1,3,Medium,Vertical,L,0.039,1.09E-04
23,3,1,3,Medium,Diagonal,R,0.054,1.15E-04
23,3,2,3,Medium,Diagonal,L,0.033,7.73E-05
23,3,2,3,Long,Horizontal,R,0.039,7.00E-05
23,3,2,3,Long,Horizontal,L,0.037,6.66E-05
23,3,3,3,Long,Vertical,R,0.016,2.83E-05
23,3,3,3,Long,Vertical,L,0.03,5.09E-05
23,3,3,3,Long,Diagonal,R,0.035,5.78E-05
23,3,1,3,Long,Diagonal,L,1.008,0.001681771
23,3,2,3,Long,Horizontal,R,0.052,9.25E-05
23,3,3,3,Long,Horizontal,L,0.012,2.12E-05
23,3,2,3,Long,Vertical,R,0.057,1.02E-04
23,3,2,3,Long,Vertical,L,1.058,0.001887829
23,3,1,3,Long,Diagonal,R,1.013,0.001624898
23,3,1,3,Long,Diagonal,L,1.032,0.00170842
23,3,1,4,Short,Horizontal,R,0.044,2.78E-04
23,3,2,4,Short,Horizontal,L,0.088,5.49E-04
23,3,3,4,Short,Vertical,R,0.079,4.82E-04
23,3,1,4,Short,Vertical,L,0.008,4.47E-05
23,3,2,4,Short,Diagonal,R,0.047,1.80E-04
23,3,3,4,Short,Diagonal,L,0.007,2.58E-05
23,3,1,4,Medium,Horizontal,R,1.028,0.002842905
23,3,2,4,Medium,Horizontal,L,1.07,0.002979565
23,3,3,4,Medium,Vertical,R,0.036,9.90E-05
23,3,1,4,Medium,Vertical,L,0.066,1.82E-04
23,3,2,4,Medium,Diagonal,R,0.038,8.39E-05
23,3,3,4,Medium,Diagonal,L,0.059,1.42E-04
23,3,1,4,Long,Horizontal,R,0.021,3.73E-05
23,3,2,4,Long,Horizontal,L,0.054,9.61E-05
23,3,3,4,Long,Vertical,R,0.05,8.94E-05
23,3,1,4,Long,Vertical,L,1.006,0.001788733
23,3,2,4,Long,Diagonal,R,1.024,0.001637905
23,3,3,4,Long,Diagonal,L,0.053,9.26E-05
23,3,1,4,Short,Horizontal,R,0.095,5.63E-04
23,3,2,4,Short,Horizontal,L,0.025,1.51E-04
23,3,2,4,Short,Vertical,R,0.011,6.87E-05
23,3,3,4,Short,Vertical,L,0.007,4.40E-05
23,3,1,4,Short,Diagonal,R,1.093,0.003724588
23,3,2,4,Short,Diagonal,L,0.016,7.22E-05
23,3,3,4,Medium,Horizontal,R,0.033,8.91E-05
23,3,1,4,Medium,Horizontal,L,0.074,2.08E-04
23,3,2,4,Medium,Vertical,R,0.018,4.92E-05
23,3,3,4,Medium,Vertical,L,0.016,4.44E-05
23,3,1,4,Medium,Diagonal,R,0.073,1.73E-04
23,3,2,4,Medium,Diagonal,L,0.098,2.46E-04
23,3,3,4,Long,Horizontal,R,1.023,0.001900647
23,3,1,4,Long,Horizontal,L,0.075,1.33E-04
23,3,2,4,Long,Vertical,R,0.095,1.69E-04
23,3,3,4,Long,Vertical,L,0.019,3.31E-05
23,3,1,4,Long,Diagonal,R,1.018,0.001542777
23,3,2,4,Long,Diagonal,L,1.021,0.001763932
23,3,3,4,Short,Horizontal,R,0.012,7.59E-05
23,3,1,4,Short,Horizontal,L,0.057,3.52E-04
23,3,2,4,Short,Vertical,R,1.026,0.006929586
23,3,3,4,Short,Vertical,L,0.007,4.38E-05
23,3,1,4,Short,Diagonal,R,0.024,9.27E-05
23,3,2,4,Short,Diagonal,L,0.053,2.48E-04
23,3,3,4,Medium,Horizontal,R,0.01,2.71E-05
23,3,1,4,Medium,Horizontal,L,0.067,1.87E-04
23,3,2,4,Medium,Vertical,R,1.03,0.002896815
23,3,3,4,Medium,Vertical,L,0.013,3.52E-05
23,3,1,4,Medium,Diagonal,R,0.07,1.60E-04
23,3,2,4,Medium,Diagonal,L,0.054,1.28E-04
23,3,3,4,Long,Horizontal,R,1.007,0.001778761
23,3,1,4,Long,Horizontal,L,0.093,1.66E-04
23,3,2,4,Long,Vertical,R,0.034,6.07E-05
23,3,3,4,Long,Vertical,L,0.018,3.26E-05
23,3,1,4,Long,Diagonal,R,1.037,0.001690035
23,3,2,4,Long,Diagonal,L,0.028,4.56E-05
24,3,1,1,Short,Horizontal,R,5.004,0.030890066
24,3,1,1,Short,Horizontal,L,1.042,0.007204046
24,3,1,1,Short,Vertical,R,1.015,0.006600797
24,3,1,1,Short,Vertical,L,3.087,0.020653566
24,3,1,1,Short,Diagonal,R,6.063,0.026878792
24,3,1,1,Short,Diagonal,L,3.082,0.014228927
24,3,1,1,Medium,Horizontal,R,4.098,0.011092339
24,3,1,1,Medium,Horizontal,L,4.02,0.011158232
24,3,1,1,Medium,Vertical,R,7.093,0.019810067
24,3,1,1,Medium,Vertical,L,8.009,0.021803471
24,3,1,1,Medium,Diagonal,R,8.064,0.017911952
24,3,1,1,Medium,Diagonal,L,6.042,0.014018448
24,3,1,1,Long,Horizontal,R,6.026,0.010544444
24,3,1,1,Long,Horizontal,L,6.003,0.010710613
24,3,1,1,Long,Vertical,R,5.059,0.008984203
24,3,1,1,Long,Vertical,L,5.023,0.008886689
24,3,1,1,Long,Diagonal,R,7.032,0.011303173
24,3,1,1,Long,Diagonal,L,5.054,0.008025822
24,3,2,1,Short,Horizontal,R,0.071,4.38E-04
24,3,2,1,Short,Horizontal,L,0.09,5.66E-04
24,3,2,1,Short,Vertical,R,1.004,0.006270593
24,3,2,1,Short,Vertical,L,0.078,4.42E-04
24,3,2,1,Short,Diagonal,R,0.087,4.37E-04
24,3,2,1,Short,Diagonal,L,1.071,0.003469382
24,3,2,1,Medium,Horizontal,R,0.081,2.24E-04
24,3,2,1,Medium,Horizontal,L,1.012,0.002825713
24,3,2,1,Medium,Vertical,R,0.099,2.75E-04
24,3,2,1,Medium,Vertical,L,1.005,0.002684806
24,3,2,1,Medium,Diagonal,R,1.028,0.002451311
24,3,2,1,Medium,Diagonal,L,1.01,0.002433459
24,3,2,1,Long,Horizontal,R,1.06,0.001874299
24,3,2,1,Long,Horizontal,L,1.026,0.001848508
24,3,2,1,Long,Vertical,R,1.089,0.001944643
24,3,2,1,Long,Vertical,L,1.016,0.001775928
24,3,2,1,Long,Diagonal,R,1.084,0.001768748
24,3,2,1,Long,Diagonal,L,1.019,0.001707459
24,3,3,1,Short,Horizontal,R,0.061,3.86E-04
24,3,3,1,Short,Horizontal,L,0.05,3.20E-04
24,3,3,1,Short,Vertical,R,0.033,2.02E-04
24,3,3,1,Short,Vertical,L,0.021,1.28E-04
24,3,3,1,Short,Diagonal,R,0.016,5.56E-05
24,3,3,1,Short,Diagonal,L,0.016,6.72E-05
24,3,3,1,Medium,Horizontal,R,0.023,6.28E-05
24,3,3,1,Medium,Horizontal,L,0.066,1.85E-04
24,3,3,1,Medium,Vertical,R,0.038,1.07E-04
24,3,3,1,Medium,Vertical,L,0.041,9.53E-05
24,3,3,1,Medium,Diagonal,R,0.015,3.27E-05
24,3,3,1,Medium,Diagonal,L,0.027,6.01E-05
24,3,3,1,Long,Horizontal,R,0.017,2.98E-05
24,3,3,1,Long,Horizontal,L,0.025,4.46E-05
24,3,3,1,Long,Vertical,R,0.037,6.66E-05
24,3,3,1,Long,Vertical,L,0.028,4.89E-05
24,3,3,1,Long,Diagonal,R,1.022,0.001524007
24,3,3,1,Long,Diagonal,L,0.029,4.68E-05
24,3,3,2,Short,Horizontal,R,0.035,2.18E-04
24,3,3,2,Short,Horizontal,L,0.058,3.47E-04
24,3,2,2,Short,Vertical,R,0.057,3.54E-04
24,3,2,2,Short,Vertical,L,0.038,2.37E-04
24,3,1,2,Short,Diagonal,R,2.009,0.007176739
24,3,1,2,Short,Diagonal,L,1.035,0.003715817
24,3,1,2,Short,Horizontal,R,0.068,4.22E-04
24,3,2,2,Short,Horizontal,L,0.057,3.47E-04
24,3,3,2,Short,Vertical,R,0.026,1.55E-04
24,3,1,2,Short,Vertical,L,1.025,0.006446031
24,3,2,2,Short,Diagonal,R,0.036,1.44E-04
24,3,1,2,Short,Diagonal,L,1.029,0.0040028
24,3,2,2,Medium,Horizontal,R,0.069,1.90E-04
24,3,3,2,Medium,Horizontal,L,0.028,7.71E-05
24,3,2,2,Medium,Vertical,R,0.097,2.70E-04
24,3,3,2,Medium,Vertical,L,0.035,9.44E-05
24,3,1,2,Medium,Diagonal,R,0.086,2.11E-04
24,3,3,2,Medium,Diagonal,L,0.051,1.06E-04
24,3,1,2,Long,Horizontal,R,1.037,0.001858375
24,3,1,2,Long,Horizontal,L,1.031,0.00184394
24,3,2,2,Long,Vertical,R,0.074,1.30E-04
24,3,2,2,Long,Vertical,L,0.097,1.70E-04
24,3,3,2,Long,Diagonal,R,0.034,5.73E-05
24,3,3,2,Long,Diagonal,L,0.041,6.96E-05
24,3,1,2,Medium,Horizontal,R,2.057,0.005681323
24,3,1,2,Medium,Horizontal,L,2.054,0.005705203
24,3,2,2,Medium,Vertical,R,1.029,0.002858289
24,3,2,2,Medium,Vertical,L,1.008,0.002735638
24,3,3,2,Medium,Diagonal,R,0.022,5.06E-05
24,3,1,2,Medium,Diagonal,L,3.004,0.006058114
24,3,2,2,Short,Horizontal,R,0.062,3.79E-04
24,3,3,2,Short,Horizontal,L,0.008,4.37E-05
24,3,1,2,Short,Vertical,R,2.011,0.007305438
24,3,1,2,Short,Vertical,L,1.041,0.004256076
24,3,2,2,Short,Diagonal,R,0.092,3.10E-04
24,3,2,2,Short,Diagonal,L,0.074,2.23E-04
24,3,3,2,Medium,Horizontal,R,0.021,5.77E-05
24,3,3,2,Medium,Horizontal,L,0.048,1.31E-04
24,3,1,2,Medium,Vertical,R,2.049,0.005385973
24,3,1,2,Medium,Vertical,L,1.049,0.002798129
24,3,1,2,Medium,Diagonal,R,2.012,0.003637201
24,3,2,2,Medium,Diagonal,L,2.001,0.004494145
24,3,2,2,Long,Horizontal,R,1.034,0.001830889
24,3,2,2,Long,Horizontal,L,1.048,0.001861365
24,3,3,2,Long,Vertical,R,0.058,1.04E-04
24,3,3,2,Long,Vertical,L,0.054,9.17E-05
24,3,3,2,Long,Diagonal,R,0.046,7.46E-05
24,3,1,2,Long,Diagonal,L,4.096,0.006611398
24,3,2,2,Long,Horizontal,R,1.045,0.001863065
24,3,3,2,Long,Horizontal,L,0.035,6.29E-05
24,3,2,2,Long,Vertical,R,2.086,0.003642314
24,3,2,2,Long,Vertical,L,2.006,0.00358168
24,3,1,2,Long,Diagonal,R,2.098,0.003019343
24,3,1,2,Long,Diagonal,L,3.041,0.004486032
24,3,1,3,Short,Horizontal,R,1.061,0.005368729
24,3,2,3,Short,Horizontal,L,1.044,0.006382487
24,3,3,3,Short,Vertical,R,0.011,6.95E-05
24,3,1,3,Short,Vertical,L,2.012,0.007644004
24,3,2,3,Short,Diagonal,R,1.059,0.004065267
24,3,3,3,Short,Diagonal,L,0.025,1.05E-04
24,3,1,3,Medium,Horizontal,R,3.029,0.007708402
24,3,2,3,Medium,Horizontal,L,2.077,0.005718834
24,3,3,3,Medium,Vertical,R,0.016,4.32E-05
24,3,1,3,Medium,Vertical,L,4.036,0.008807169
24,3,2,3,Medium,Diagonal,R,3.05,0.005590902
24,3,3,3,Medium,Diagonal,L,0.033,8.60E-05
24,3,1,3,Long,Horizontal,R,3.066,0.004893432
24,3,2,3,Long,Horizontal,L,3.099,0.005279747
24,3,3,3,Long,Vertical,R,0.026,4.66E-05
24,3,1,3,Long,Vertical,L,3.082,0.004975046
24,3,2,3,Long,Diagonal,R,2.038,0.003121434
24,3,3,3,Long,Diagonal,L,0.052,9.01E-05
24,3,1,3,Short,Horizontal,R,2.027,0.006451293
24,3,2,3,Short,Horizontal,L,1.034,0.004814513
24,3,2,3,Short,Vertical,R,1.05,0.004055052
24,3,3,3,Short,Vertical,L,0.011,6.87E-05
24,3,1,3,Short,Diagonal,R,2.072,0.006179763
24,3,2,3,Short,Diagonal,L,1.095,0.00340067
24,3,3,3,Medium,Horizontal,R,0.011,2.99E-05
24,3,1,3,Medium,Horizontal,L,2.076,0.004525788
24,3,2,3,Medium,Vertical,R,1.08,0.002640942
24,3,3,3,Medium,Vertical,L,0.032,8.69E-05
24,3,1,3,Medium,Diagonal,R,4.016,0.005770091
24,3,2,3,Medium,Diagonal,L,2.036,0.004169016
24,3,3,3,Long,Horizontal,R,0.011,1.86E-05
24,3,1,3,Long,Horizontal,L,4.045,0.007244452
24,3,2,3,Long,Vertical,R,4.05,0.006658645
24,3,3,3,Long,Vertical,L,0.074,1.30E-04
24,3,1,3,Long,Diagonal,R,3.071,0.00378202
24,3,2,3,Long,Diagonal,L,2.074,0.003259765
24,3,3,3,Short,Horizontal,R,0.006,3.37E-05
24,3,1,3,Short,Horizontal,L,2.001,0.005901551
24,3,2,3,Short,Vertical,R,1.034,0.003612537
24,3,3,3,Short,Vertical,L,0.013,7.82E-05
24,3,1,3,Short,Diagonal,R,4.011,0.006499726
24,3,2,3,Short,Diagonal,L,2.002,0.005638005
24,3,3,3,Medium,Horizontal,R,1.012,0.003045734
24,3,1,3,Medium,Horizontal,L,1.072,0.002968937
24,3,2,3,Medium,Vertical,R,1.054,0.002632656
24,3,3,3,Medium,Vertical,L,0.047,1.28E-04
24,3,1,3,Medium,Diagonal,R,2.054,0.003128765
24,3,2,3,Medium,Diagonal,L,1.092,0.002118169
24,3,3,3,Long,Horizontal,R,0.046,9.01E-05
24,3,1,3,Long,Horizontal,L,3.05,0.00545115
24,3,2,3,Long,Vertical,R,1.091,0.001860653
24,3,3,3,Long,Vertical,L,1.066,0.00201019
24,3,1,3,Long,Diagonal,R,1.095,0.001439264
24,3,2,3,Long,Diagonal,L,0.069,1.14E-04
24,3,3,4,Short,Horizontal,R,0.009,6.67E-05
24,3,3,4,Short,Horizontal,L,0.015,1.07E-04
24,3,2,4,Short,Vertical,R,0.033,1.24E-04
24,3,2,4,Short,Vertical,L,0.034,1.45E-04
24,3,1,4,Short,Diagonal,R,2.012,0.004072741
24,3,1,4,Short,Diagonal,L,1.018,0.002765141
24,3,1,4,Short,Horizontal,R,0.091,3.72E-04
24,3,2,4,Short,Horizontal,L,0.035,1.77E-04
24,3,3,4,Short,Vertical,R,0.033,1.81E-04
24,3,1,4,Short,Vertical,L,1.095,0.004004734
24,3,2,4,Short,Diagonal,R,1.04,0.002706343
24,3,1,4,Short,Diagonal,L,1.042,0.003017616
24,3,2,4,Medium,Horizontal,R,1.089,0.002915791
24,3,3,4,Medium,Horizontal,L,0.04,1.07E-04
24,3,2,4,Medium,Vertical,R,1.079,0.002965965
24,3,3,4,Medium,Vertical,L,0.016,4.44E-05
24,3,1,4,Medium,Diagonal,R,2.052,0.003781051
24,3,3,4,Medium,Diagonal,L,0.056,1.05E-04
24,3,1,4,Long,Horizontal,R,2.096,0.003538597
24,3,1,4,Long,Horizontal,L,2.014,0.003499097
24,3,2,4,Long,Vertical,R,1.062,0.001891366
24,3,2,4,Long,Vertical,L,1.033,0.001807442
24,3,3,4,Long,Diagonal,R,0.051,8.26E-05
24,3,3,4,Long,Diagonal,L,0.027,4.38E-05
24,3,1,4,Medium,Horizontal,R,1.03,0.002561801
24,3,1,4,Medium,Horizontal,L,1.058,0.002312702
24,3,2,4,Medium,Vertical,R,1.066,0.002452643
24,3,2,4,Medium,Vertical,L,2.028,0.005044199
24,3,3,4,Medium,Diagonal,R,2.048,0.004048688
24,3,1,4,Medium,Diagonal,L,2.055,0.004261276
24,3,2,4,Short,Horizontal,R,1.054,0.006390226
24,3,3,4,Short,Horizontal,L,0.012,6.15E-05
24,3,1,4,Short,Vertical,R,1.086,0.003153129
24,3,1,4,Short,Vertical,L,1.045,0.003061832
24,3,2,4,Short,Diagonal,R,1.031,0.003185727
24,3,2,4,Short,Diagonal,L,1.033,0.002806599
24,3,3,4,Medium,Horizontal,R,0.027,8.59E-05
24,3,3,4,Medium,Horizontal,L,0.047,1.27E-04
24,3,1,4,Medium,Vertical,R,1.046,0.002244258
24,3,1,4,Medium,Vertical,L,2.07,0.004661406
24,3,1,4,Medium,Diagonal,R,3.001,0.004440282
24,3,2,4,Medium,Diagonal,L,1.005,0.002287022
24,3,2,4,Long,Horizontal,R,1.039,0.001827991
24,3,2,4,Long,Horizontal,L,1.008,0.001793501
24,3,3,4,Long,Vertical,R,0.023,4.13E-05
24,3,3,4,Long,Vertical,L,0.04,7.05E-05
24,3,3,4,Long,Diagonal,R,0.056,9.25E-05
24,3,1,4,Long,Diagonal,L,2.035,0.002493961
24,3,2,4,Long,Horizontal,R,0.071,1.28E-04
24,3,3,4,Long,Horizontal,L,0.055,1.12E-04
24,3,2,4,Long,Vertical,R,1.02,0.001791421
24,3,2,4,Long,Vertical,L,0.076,1.35E-04
24,3,1,4,Long,Diagonal,R,1.056,0.001301752
24,3,1,4,Long,Diagonal,L,1.045,0.001562042
25,4,1,1,Short,Horizontal,R,2.093,0.013080228
25,4,1,1,Short,Horizontal,L,0.094,5.87E-04
25,4,1,1,Short,Vertical,R,1.059,0.006615521
25,4,1,1,Short,Vertical,L,2.019,0.012598834
25,4,1,1,Short,Diagonal,R,2.073,0.007781529
25,4,1,1,Short,Diagonal,L,2.047,0.008905304
25,4,1,1,Medium,Horizontal,R,5.003,0.013918449
25,4,1,1,Medium,Horizontal,L,3.018,0.008382525
25,4,1,1,Medium,Vertical,R,5.029,0.013969391
25,4,1,1,Medium,Vertical,L,5.078,0.014105556
25,4,1,1,Medium,Diagonal,R,7.039,0.015345385
25,4,1,1,Medium,Diagonal,L,6.037,0.014320249
25,4,1,1,Long,Horizontal,R,8.01,0.014285725
25,4,1,1,Long,Horizontal,L,6.013,0.010737226
25,4,1,1,Long,Vertical,R,7.087,0.012633441
25,4,1,1,Long,Vertical,L,7.017,0.012530337
25,4,1,1,Long,Diagonal,R,7.061,0.010913877
25,4,1,1,Long,Diagonal,L,8.053,0.013166021
25,4,2,1,Short,Horizontal,R,2.012,0.012574754
25,4,2,1,Short,Horizontal,L,1.095,0.006841612
25,4,2,1,Short,Vertical,R,2.002,0.012508592
25,4,2,1,Short,Vertical,L,2.004,0.012522799
25,4,2,1,Short,Diagonal,R,2.09,0.008210042
25,4,2,1,Short,Diagonal,L,3.07,0.011628454
25,4,2,1,Medium,Horizontal,R,3.03,0.008415498
25,4,2,1,Medium,Horizontal,L,3.025,0.008402745
25,4,2,1,Medium,Vertical,R,3.019,0.008385302
25,4,2,1,Medium,Vertical,L,2.093,0.005780974
25,4,2,1,Medium,Diagonal,R,2.079,0.00482242
25,4,2,1,Medium,Diagonal,L,2.086,0.004901402
25,4,2,1,Long,Horizontal,R,4.035,0.007201638
25,4,2,1,Long,Horizontal,L,3.099,0.005514017
25,4,2,1,Long,Vertical,R,3.064,0.005442265
25,4,2,1,Long,Vertical,L,4.035,0.007199803
25,4,2,1,Long,Diagonal,R,4.088,0.006371142
25,4,2,1,Long,Diagonal,L,3.094,0.005055974
25,4,3,1,Short,Horizontal,R,0.061,3.79E-04
25,4,3,1,Short,Horizontal,L,0.055,3.41E-04
25,4,3,1,Short,Vertical,R,0.088,5.50E-04
25,4,3,1,Short,Vertical,L,0.07,4.35E-04
25,4,3,1,Short,Diagonal,R,0.099,3.62E-04
25,4,3,1,Short,Diagonal,L,1.017,0.004108797
25,4,3,1,Medium,Horizontal,R,1.036,0.00287494
25,4,3,1,Medium,Horizontal,L,1.036,0.002885749
25,4,3,1,Medium,Vertical,R,1.059,0.002949678
25,4,3,1,Medium,Vertical,L,1.02,0.002853105
25,4,3,1,Medium,Diagonal,R,1.099,0.002484614
25,4,3,1,Medium,Diagonal,L,1.08,0.002534457
25,4,3,1,Long,Horizontal,R,2.042,0.003642198
25,4,3,1,Long,Horizontal,L,2.028,0.003621146
25,4,3,1,Long,Vertical,R,2.067,0.003677232
25,4,3,1,Long,Vertical,L,2.001,0.0036054
25,4,3,1,Long,Diagonal,R,2.008,0.003163602
25,4,3,1,Long,Diagonal,L,2.021,0.00335788
25,4,4,1,Short,Horizontal,R,0.031,1.93E-04
25,4,4,1,Short,Horizontal,L,0.042,2.67E-04
25,4,4,1,Short,Vertical,R,0.048,3.00E-04
25,4,4,1,Short,Vertical,L,0.018,1.11E-04
25,4,4,1,Short,Diagonal,R,0.041,1.44E-04
25,4,4,1,Short,Diagonal,L,0.049,1.82E-04
25,4,4,1,Medium,Horizontal,R,0.062,1.72E-04
25,4,4,1,Medium,Horizontal,L,0.063,1.75E-04
25,4,4,1,Medium,Vertical,R,0.068,1.91E-04
25,4,4,1,Medium,Vertical,L,0.053,1.47E-04
25,4,4,1,Medium,Diagonal,R,0.077,1.79E-04
25,4,4,1,Medium,Diagonal,L,0.08,1.83E-04
25,4,4,1,Long,Horizontal,R,0.069,1.23E-04
25,4,4,1,Long,Horizontal,L,0.095,1.69E-04
25,4,4,1,Long,Vertical,R,0.097,1.72E-04
25,4,4,1,Long,Vertical,L,1.01,0.001809545
25,4,4,1,Long,Diagonal,R,1.006,0.001587041
25,4,4,1,Long,Diagonal,L,0.099,1.55E-04
25,4,4,2,Short,Horizontal,R,0.021,1.27E-04
25,4,3,2,Short,Horizontal,L,0.038,2.36E-04
25,4,2,2,Short,Vertical,R,0.037,2.33E-04
25,4,1,2,Short,Vertical,L,1.051,0.006562473
25,4,2,2,Short,Horizontal,R,0.05,3.07E-04
25,4,1,2,Short,Horizontal,L,1.044,0.006512293
25,4,3,2,Short,Vertical,R,0.054,3.39E-04
25,4,2,2,Short,Vertical,L,1.018,0.006360513
25,4,4,2,Short,Diagonal,R,0.058,1.76E-04
25,4,3,2,Short,Diagonal,L,0.048,2.01E-04
25,4,3,2,Medium,Horizontal,R,1.034,0.002870882
25,4,4,2,Medium,Horizontal,L,0.057,1.60E-04
25,4,1,2,Medium,Vertical,R,3.046,0.008465783
25,4,2,2,Medium,Vertical,L,2.016,0.005580656
25,4,3,2,Medium,Diagonal,R,1.038,0.002181419
25,4,4,2,Medium,Diagonal,L,1.018,0.002211116
25,4,1,2,Long,Horizontal,R,4.074,0.007261928
